order_id,order_date,customer_id,product,quantity,unit_price,city,state
A2522,1/25/2025,C617,Soya Chunks,7,2.9,Arlington,TX
A2523,3/31/2025,C539,Soya Chunks,4,2.9,El Paso,TX
A2524,2/22/2025,C096,Chana Dal,2,4.4,Dallas,TX
A2525,3/30/2025,C1214,Quinoa,5,6.25,El Paso,TX
A2526,2/4/2025,C1206,Chia Seeds,3,8.5,San Antonio,TX
A2527,2/18/2025,C1485,Oats,1,3,Houston,TX
A2528,1/27/2025,C456,Almonds,9,5.75,Frisco,TX
A2529,1/25/2025,C226,Quinoa,6,6.25,Dallas,TX
A2530,1/25/2025,C018,Quinoa,10,6.25,El Paso,TX
A2531,1/13/2025,C800,Soya Chunks,3,2.9,El Paso,TX
A2532,1/14/2025,C611,Chana Dal,9,4.4,Corpus Christi,TX
A2533,2/18/2025,C291,Broccoli,2,1.8,Plano,TX
A2534,1/24/2025,C475,Soya Chunks,4,2.9,Dallas,TX
A2535,3/3/2025,C913,Chana Dal,1,4.4,El Paso,TX
A2536,1/20/2025,C008,Broccoli,7,1.8,San Antonio,TX
A2537,3/4/2025,C859,Cashews,8,7,Austin,TX
A2538,1/26/2025,C1185,Quinoa,2,6.25,San Antonio,TX
A2539,3/17/2025,C301,Soya Chunks,2,2.9,Fort Worth,TX
A2540,2/7/2025,C357,Soya Chunks,2,2.9,Plano,TX
A2541,3/30/2025,C923,Quinoa,3,6.25,San Antonio,TX
A2542,2/1/2025,C1069,Oats,4,3,Frisco,TX
A2543,3/5/2025,C1481,Protein Bar,9,2.5,Houston,TX
A2544,2/8/2025,C1249,Cashews,3,7,Fort Worth,TX
A2545,3/24/2025,C265,Chia Seeds,10,8.5,Houston,TX
A2546,2/9/2025,C127,Oats,3,3,El Paso,TX
A2547,1/18/2025,C814,Chia Seeds,8,8.5,Frisco,TX
A2548,1/10/2025,C1268,Soya Chunks,8,2.9,Corpus Christi,TX
A2549,1/17/2025,C710,Oats,6,3,San Antonio,TX
A2550,3/12/2025,C133,Protein Bar,1,2.5,Plano,TX
A2551,1/18/2025,C389,Protein Bar,9,2.5,Corpus Christi,TX
A2552,3/21/2025,C938,Chia Seeds,6,8.5,Austin,TX
A2553,3/3/2025,C523,Almonds,8,5.75,Arlington,TX
A2554,1/25/2025,C659,Green Tea,9,4,Plano,TX
A2555,1/29/2025,C435,Almonds,3,5.75,Plano,TX
A2556,2/22/2025,C201,Quinoa,2,6.25,Arlington,TX
A2557,2/20/2025,C938,Protein Bar,7,2.5,El Paso,TX
A2558,1/19/2025,C585,Almonds,7,5.75,Austin,TX
A2559,1/25/2025,C471,Soya Chunks,1,2.9,San Antonio,TX
A2560,1/16/2025,C1162,Chia Seeds,8,8.5,Fort Worth,TX
A2561,1/8/2025,C917,Protein Bar,8,2.5,Austin,TX
A2562,1/26/2025,C714,Oats,4,3,Dallas,TX
A2563,2/27/2025,C1148,Green Tea,7,4,Austin,TX
A2564,3/1/2025,C283,Quinoa,7,6.25,Plano,TX
A2565,3/7/2025,C1318,Broccoli,5,1.8,El Paso,TX
A2566,3/20/2025,C1403,Almonds,4,5.75,Austin,TX
A2567,1/1/2025,C884,Broccoli,7,1.8,Dallas,TX
A2568,3/12/2025,C074,Soya Chunks,9,2.9,San Antonio,TX
A2569,2/6/2025,C761,Chana Dal,4,4.4,Arlington,TX
A2570,1/21/2025,C1119,Broccoli,7,1.8,San Antonio,TX
A2571,2/18/2025,C554,Chana Dal,7,4.4,Austin,TX
A2572,3/5/2025,C607,Almonds,2,5.75,El Paso,TX
A2573,3/30/2025,C1147,Soya Chunks,5,2.9,Plano,TX
A2574,1/5/2025,C1194,Quinoa,7,6.25,Arlington,TX
A2575,3/19/2025,C571,Soya Chunks,7,2.9,Austin,TX
A2576,1/15/2025,C862,Cashews,9,7,San Antonio,TX
A2577,3/11/2025,C1361,Chana Dal,10,4.4,Houston,TX
A2578,2/6/2025,C541,Chia Seeds,4,8.5,Fort Worth,TX
A2579,2/4/2025,C938,Almonds,2,5.75,Dallas,TX
A2580,1/17/2025,C1441,Oats,3,3,Arlington,TX
A2581,2/26/2025,C1128,Soya Chunks,9,2.9,Houston,TX
A2582,3/14/2025,C1101,Oats,4,3,Houston,TX
A2583,2/9/2025,C173,Almonds,1,5.75,Corpus Christi,TX
A2584,2/19/2025,C1406,Protein Bar,4,2.5,Dallas,TX
A2585,1/21/2025,C615,Oats,6,3,Houston,TX
A2586,2/13/2025,C1105,Green Tea,7,4,El Paso,TX
A2587,3/28/2025,C1480,Chia Seeds,6,8.5,El Paso,TX
A2588,1/21/2025,C979,Quinoa,7,6.25,Houston,TX
A2589,3/17/2025,C040,Chia Seeds,10,8.5,San Antonio,TX
A2590,1/3/2025,C489,Chia Seeds,9,8.5,Frisco,TX
A2591,3/8/2025,C1203,Protein Bar,3,2.5,Austin,TX
A2592,1/10/2025,C1247,Quinoa,10,6.25,Frisco,TX
A2593,2/26/2025,C876,Green Tea,2,4,Houston,TX
A2594,3/15/2025,C328,Broccoli,10,1.8,Dallas,TX
A2595,3/14/2025,C1064,Green Tea,3,4,Frisco,TX
A2596,2/13/2025,C1288,Chana Dal,4,4.4,Corpus Christi,TX
A2597,4/1/2025,C1231,Quinoa,5,6.25,San Antonio,TX
A2598,1/19/2025,C1299,Chana Dal,2,4.4,Austin,TX
A2599,1/2/2025,C188,Soya Chunks,2,2.9,San Antonio,TX
A2600,2/12/2025,C1178,Green Tea,2,4,El Paso,TX
A2601,1/19/2025,C1361,Protein Bar,8,2.5,Austin,TX
A2602,1/6/2025,C1311,Green Tea,8,4,Dallas,TX
A2603,3/8/2025,C1219,Chana Dal,5,4.4,Plano,TX
A2604,2/19/2025,C1146,Green Tea,3,4,El Paso,TX
A2605,3/17/2025,C192,Quinoa,8,6.25,Frisco,TX
A2606,2/5/2025,C683,Broccoli,10,1.8,El Paso,TX
A2607,2/18/2025,C084,Almonds,3,5.75,Austin,TX
A2608,3/22/2025,C1292,Almonds,5,5.75,Frisco,TX
A2609,3/30/2025,C1129,Chana Dal,8,4.4,Dallas,TX
A2610,1/10/2025,C897,Chia Seeds,2,8.5,Frisco,TX
A2611,1/3/2025,C314,Quinoa,7,6.25,Fort Worth,TX
A2612,3/26/2025,C1095,Green Tea,5,4,El Paso,TX
A2613,1/1/2025,C735,Oats,8,3,Dallas,TX
A2614,4/1/2025,C485,Chana Dal,8,4.4,El Paso,TX
A2615,1/24/2025,C192,Oats,1,3,Plano,TX
A2616,1/13/2025,C571,Oats,5,3,Fort Worth,TX
A2617,2/22/2025,C1093,Broccoli,2,1.8,Dallas,TX
A2618,1/15/2025,C206,Chana Dal,9,4.4,Houston,TX
A2619,1/2/2025,C283,Oats,1,3,Fort Worth,TX
A2620,3/4/2025,C1117,Almonds,3,5.75,Frisco,TX
A2621,2/7/2025,C034,Almonds,9,5.75,Arlington,TX
A2622,3/2/2025,C550,Soya Chunks,7,2.9,Arlington,TX
A2623,2/28/2025,C145,Almonds,3,5.75,El Paso,TX
A2624,2/9/2025,C1341,Chana Dal,9,4.4,Fort Worth,TX
A2625,1/29/2025,C647,Almonds,7,5.75,Austin,TX
A2626,1/28/2025,C161,Almonds,9,5.75,Dallas,TX
A2627,2/5/2025,C1426,Broccoli,9,1.8,Arlington,TX
A2628,2/12/2025,C987,Quinoa,3,6.25,Fort Worth,TX
A2629,2/1/2025,C563,Green Tea,8,4,Plano,TX
A2630,3/23/2025,C748,Cashews,8,7,Corpus Christi,TX
A2631,1/9/2025,C281,Broccoli,2,1.8,Frisco,TX
A2632,2/27/2025,C935,Chia Seeds,4,8.5,Frisco,TX
A2633,3/26/2025,C633,Soya Chunks,3,2.9,Frisco,TX
A2634,2/6/2025,C1426,Soya Chunks,6,2.9,Plano,TX
A2635,3/16/2025,C777,Green Tea,3,4,Houston,TX
A2636,1/22/2025,C589,Green Tea,6,4,Houston,TX
A2637,1/30/2025,C567,Soya Chunks,9,2.9,San Antonio,TX
A2638,1/4/2025,C929,Chia Seeds,9,8.5,El Paso,TX
A2639,3/14/2025,C1463,Almonds,3,5.75,Corpus Christi,TX
A2640,1/23/2025,C831,Chia Seeds,7,8.5,San Antonio,TX
A2641,2/9/2025,C923,Cashews,8,7,Houston,TX
A2642,2/14/2025,C300,Broccoli,8,1.8,Corpus Christi,TX
A2643,2/18/2025,C157,Protein Bar,9,2.5,Fort Worth,TX
A2644,3/23/2025,C1343,Chana Dal,10,4.4,San Antonio,TX
A2645,3/14/2025,C1440,Quinoa,4,6.25,Arlington,TX
A2646,1/27/2025,C172,Protein Bar,8,2.5,Arlington,TX
A2647,3/18/2025,C386,Protein Bar,9,2.5,Frisco,TX
A2648,1/27/2025,C459,Oats,6,3,El Paso,TX
A2649,2/27/2025,C1378,Chana Dal,3,4.4,Plano,TX
A2650,1/24/2025,C537,Broccoli,6,1.8,Dallas,TX
A2651,3/22/2025,C682,Cashews,6,7,Dallas,TX
A2652,2/6/2025,C036,Quinoa,10,6.25,Frisco,TX
A2653,1/13/2025,C1099,Soya Chunks,10,2.9,Corpus Christi,TX
A2654,3/7/2025,C1484,Cashews,3,7,El Paso,TX
A2655,1/31/2025,C515,Chia Seeds,8,8.5,El Paso,TX
A2656,2/7/2025,C1243,Broccoli,1,1.8,Austin,TX
A2657,3/28/2025,C363,Almonds,7,5.75,Dallas,TX
A2658,2/16/2025,C1347,Broccoli,8,1.8,Plano,TX
A2659,2/10/2025,C474,Cashews,7,7,San Antonio,TX
A2660,2/26/2025,C1397,Cashews,8,7,Fort Worth,TX
A2661,3/24/2025,C513,Cashews,5,7,Corpus Christi,TX
A2662,1/21/2025,C456,Soya Chunks,2,2.9,Houston,TX
A2663,2/24/2025,C1337,Soya Chunks,2,2.9,Dallas,TX
A2664,3/27/2025,C163,Almonds,7,5.75,Arlington,TX
A2665,1/18/2025,C372,Cashews,6,7,Houston,TX
A2666,2/19/2025,C1484,Oats,4,3,Frisco,TX
A2667,2/18/2025,C111,Oats,9,3,Frisco,TX
A2668,1/4/2025,C859,Soya Chunks,5,2.9,Houston,TX
A2669,3/24/2025,C759,Quinoa,4,6.25,Arlington,TX
A2670,3/27/2025,C314,Chia Seeds,3,8.5,Dallas,TX
A2671,3/2/2025,C170,Cashews,6,7,Corpus Christi,TX
A2672,4/1/2025,C956,Chana Dal,9,4.4,El Paso,TX
A2673,3/29/2025,C493,Quinoa,5,6.25,Arlington,TX
A2674,2/19/2025,C072,Chana Dal,3,4.4,Fort Worth,TX
A2675,3/25/2025,C759,Broccoli,4,1.8,Austin,TX
A2676,2/23/2025,C621,Oats,3,3,San Antonio,TX
A2677,2/28/2025,C929,Quinoa,3,6.25,Houston,TX
A2678,2/18/2025,C336,Protein Bar,10,2.5,El Paso,TX
A2679,1/3/2025,C903,Chia Seeds,10,8.5,Houston,TX
A2680,2/15/2025,C332,Chana Dal,3,4.4,Dallas,TX
A2681,1/4/2025,C662,Soya Chunks,6,2.9,Houston,TX
A2682,3/5/2025,C1227,Soya Chunks,1,2.9,Corpus Christi,TX
A2683,3/22/2025,C036,Soya Chunks,5,2.9,Plano,TX
A2684,2/25/2025,C056,Almonds,10,5.75,Houston,TX
A2685,3/17/2025,C806,Quinoa,2,6.25,Dallas,TX
A2686,1/5/2025,C1203,Chana Dal,5,4.4,San Antonio,TX
A2687,3/17/2025,C147,Protein Bar,7,2.5,El Paso,TX
A2688,3/25/2025,C1441,Quinoa,5,6.25,El Paso,TX
A2689,3/26/2025,C831,Cashews,3,7,Plano,TX
A2690,3/22/2025,C1436,Chana Dal,2,4.4,Arlington,TX
A2691,2/25/2025,C316,Green Tea,2,4,Plano,TX
A2692,3/21/2025,C354,Chia Seeds,3,8.5,Houston,TX
A2693,1/8/2025,C848,Oats,10,3,Frisco,TX
A2694,1/29/2025,C1120,Almonds,4,5.75,San Antonio,TX
A2695,1/6/2025,C500,Cashews,6,7,San Antonio,TX
A2696,2/23/2025,C174,Chana Dal,10,4.4,Houston,TX
A2697,3/30/2025,C667,Almonds,6,5.75,Houston,TX
A2698,2/27/2025,C1061,Soya Chunks,4,2.9,Dallas,TX
A2699,1/31/2025,C1162,Soya Chunks,10,2.9,Fort Worth,TX
A2700,3/26/2025,C091,Soya Chunks,3,2.9,Austin,TX
A2701,3/13/2025,C441,Oats,8,3,Houston,TX
A2702,3/24/2025,C341,Soya Chunks,7,2.9,Fort Worth,TX
A2703,2/17/2025,C444,Chia Seeds,8,8.5,Fort Worth,TX
A2704,2/9/2025,C1182,Chia Seeds,4,8.5,Arlington,TX
A2705,1/4/2025,C1169,Chana Dal,9,4.4,Austin,TX
A2706,1/19/2025,C339,Chana Dal,9,4.4,Dallas,TX
A2707,2/3/2025,C576,Soya Chunks,1,2.9,Austin,TX
A2708,2/2/2025,C1121,Green Tea,5,4,San Antonio,TX
A2709,1/4/2025,C832,Green Tea,7,4,Arlington,TX
A2710,2/23/2025,C920,Soya Chunks,8,2.9,El Paso,TX
A2711,3/25/2025,C369,Protein Bar,6,2.5,Austin,TX
A2712,3/22/2025,C404,Protein Bar,10,2.5,Plano,TX
A2713,3/5/2025,C675,Cashews,1,7,Fort Worth,TX
A2714,2/2/2025,C1035,Broccoli,1,1.8,Frisco,TX
A2715,3/25/2025,C618,Protein Bar,9,2.5,El Paso,TX
A2716,3/18/2025,C1012,Quinoa,2,6.25,Plano,TX
A2717,1/13/2025,C1174,Protein Bar,3,2.5,Fort Worth,TX
A2718,2/10/2025,C1273,Almonds,7,5.75,Fort Worth,TX
A2719,3/31/2025,C667,Chia Seeds,5,8.5,Fort Worth,TX
A2720,2/5/2025,C369,Chana Dal,8,4.4,Arlington,TX
A2721,1/9/2025,C712,Quinoa,10,6.25,El Paso,TX
A2722,3/1/2025,C1338,Soya Chunks,3,2.9,Dallas,TX
A2723,2/2/2025,C1031,Oats,9,3,El Paso,TX
A2724,2/7/2025,C156,Broccoli,3,1.8,Austin,TX
A2725,2/22/2025,C1384,Soya Chunks,5,2.9,Fort Worth,TX
A2726,2/8/2025,C104,Protein Bar,1,2.5,San Antonio,TX
A2727,1/4/2025,C1238,Chana Dal,7,4.4,Fort Worth,TX
A2728,1/24/2025,C518,Soya Chunks,9,2.9,El Paso,TX
A2729,2/7/2025,C1368,Soya Chunks,5,2.9,Houston,TX
A2730,2/6/2025,C1266,Oats,7,3,Austin,TX
A2731,3/3/2025,C172,Quinoa,8,6.25,Corpus Christi,TX
A2732,3/10/2025,C376,Chana Dal,1,4.4,El Paso,TX
A2733,2/9/2025,C330,Green Tea,10,4,El Paso,TX
A2734,1/14/2025,C341,Green Tea,1,4,Dallas,TX
A2735,1/8/2025,C042,Cashews,9,7,Plano,TX
A2736,1/23/2025,C639,Protein Bar,1,2.5,Fort Worth,TX
A2737,3/7/2025,C751,Chia Seeds,2,8.5,Frisco,TX
A2738,3/22/2025,C695,Protein Bar,8,2.5,Plano,TX
A2739,2/26/2025,C392,Cashews,3,7,Corpus Christi,TX
A2740,2/28/2025,C566,Oats,5,3,Austin,TX
A2741,2/19/2025,C832,Protein Bar,2,2.5,Austin,TX
A2742,3/25/2025,C1125,Soya Chunks,2,2.9,Austin,TX
A2743,3/6/2025,C992,Almonds,7,5.75,Plano,TX
A2744,3/9/2025,C693,Chana Dal,1,4.4,El Paso,TX
A2745,1/7/2025,C857,Almonds,8,5.75,El Paso,TX
A2746,1/2/2025,C634,Chia Seeds,5,8.5,Plano,TX
A2747,1/16/2025,C1174,Protein Bar,7,2.5,Frisco,TX
A2748,2/24/2025,C1430,Quinoa,7,6.25,Frisco,TX
A2749,2/4/2025,C1203,Soya Chunks,3,2.9,Dallas,TX
A2750,3/12/2025,C055,Soya Chunks,3,2.9,Corpus Christi,TX
A2751,3/10/2025,C444,Chana Dal,2,4.4,El Paso,TX
A2752,3/19/2025,C531,Green Tea,3,4,Dallas,TX
A2753,1/31/2025,C199,Chia Seeds,2,8.5,Dallas,TX
A2754,2/3/2025,C253,Chana Dal,10,4.4,Corpus Christi,TX
A2755,1/4/2025,C1470,Broccoli,3,1.8,Corpus Christi,TX
A2756,2/17/2025,C1427,Chana Dal,4,4.4,San Antonio,TX
A2757,3/5/2025,C593,Chana Dal,3,4.4,Dallas,TX
A2758,2/19/2025,C1168,Chana Dal,8,4.4,Frisco,TX
A2759,2/16/2025,C530,Oats,7,3,Houston,TX
A2760,3/17/2025,C1373,Almonds,7,5.75,Corpus Christi,TX
A2761,2/20/2025,C924,Protein Bar,9,2.5,Corpus Christi,TX
A2762,3/10/2025,C902,Quinoa,7,6.25,Corpus Christi,TX
A2763,2/7/2025,C1401,Quinoa,4,6.25,Fort Worth,TX
A2764,2/13/2025,C508,Chana Dal,4,4.4,Frisco,TX
A2765,2/20/2025,C414,Green Tea,2,4,Arlington,TX
A2766,3/14/2025,C264,Green Tea,10,4,Fort Worth,TX
A2767,2/28/2025,C1049,Quinoa,4,6.25,San Antonio,TX
A2768,2/28/2025,C535,Green Tea,2,4,Corpus Christi,TX
A2769,1/8/2025,C796,Quinoa,2,6.25,El Paso,TX
A2770,1/14/2025,C703,Quinoa,4,6.25,Dallas,TX
A2771,3/8/2025,C296,Quinoa,8,6.25,Austin,TX
A2772,1/16/2025,C1285,Chana Dal,8,4.4,San Antonio,TX
A2773,3/18/2025,C1098,Almonds,10,5.75,Fort Worth,TX
A2774,1/22/2025,C337,Protein Bar,4,2.5,Plano,TX
A2775,2/27/2025,C1154,Cashews,6,7,Corpus Christi,TX
A2776,1/5/2025,C1334,Green Tea,9,4,Austin,TX
A2777,2/20/2025,C185,Soya Chunks,4,2.9,Plano,TX
A2778,3/14/2025,C792,Quinoa,6,6.25,Arlington,TX
A2779,1/25/2025,C515,Oats,1,3,Frisco,TX
A2780,1/11/2025,C642,Quinoa,5,6.25,El Paso,TX
A2781,3/6/2025,C1207,Chana Dal,7,4.4,Corpus Christi,TX
A2782,2/15/2025,C1418,Almonds,6,5.75,Plano,TX
A2783,1/27/2025,C652,Protein Bar,3,2.5,El Paso,TX
A2784,1/17/2025,C626,Chana Dal,10,4.4,Plano,TX
A2785,1/5/2025,C271,Soya Chunks,7,2.9,Arlington,TX
A2786,1/29/2025,C1122,Quinoa,9,6.25,El Paso,TX
A2787,1/14/2025,C920,Oats,8,3,Austin,TX
A2788,2/7/2025,C114,Cashews,1,7,San Antonio,TX
A2789,2/19/2025,C1357,Broccoli,2,1.8,Houston,TX
A2790,1/27/2025,C307,Chana Dal,3,4.4,Frisco,TX
A2791,3/26/2025,C454,Oats,9,3,El Paso,TX
A2792,3/3/2025,C135,Soya Chunks,5,2.9,Dallas,TX
A2793,1/8/2025,C1248,Cashews,5,7,Fort Worth,TX
A2794,1/16/2025,C1102,Cashews,10,7,El Paso,TX
A2795,1/27/2025,C019,Broccoli,8,1.8,San Antonio,TX
A2796,3/11/2025,C868,Almonds,10,5.75,Austin,TX
A2797,3/28/2025,C959,Quinoa,4,6.25,Fort Worth,TX
A2798,3/25/2025,C1357,Soya Chunks,2,2.9,El Paso,TX
A2799,2/15/2025,C1045,Chia Seeds,5,8.5,Arlington,TX
A2800,2/14/2025,C1431,Chana Dal,3,4.4,Frisco,TX
A2801,3/28/2025,C1183,Oats,2,3,Corpus Christi,TX
A2802,1/14/2025,C937,Protein Bar,3,2.5,Arlington,TX
A2803,1/16/2025,C1256,Cashews,1,7,San Antonio,TX
A2804,3/15/2025,C564,Chia Seeds,7,8.5,Fort Worth,TX
A2805,3/3/2025,C189,Chana Dal,1,4.4,Dallas,TX
A2806,4/1/2025,C025,Green Tea,4,4,El Paso,TX
A2807,1/4/2025,C753,Chana Dal,3,4.4,Houston,TX
A2808,1/6/2025,C329,Broccoli,9,1.8,El Paso,TX
A2809,2/7/2025,C332,Oats,1,3,Arlington,TX
A2810,2/7/2025,C608,Broccoli,2,1.8,Arlington,TX
A2811,3/29/2025,C591,Broccoli,1,1.8,Corpus Christi,TX
A2812,1/24/2025,C641,Chana Dal,6,4.4,Houston,TX
A2813,1/26/2025,C1233,Cashews,9,7,Corpus Christi,TX
A2814,2/1/2025,C1421,Almonds,6,5.75,Arlington,TX
A2815,1/15/2025,C1093,Soya Chunks,7,2.9,San Antonio,TX
A2816,3/6/2025,C509,Almonds,4,5.75,El Paso,TX
A2817,3/5/2025,C1466,Chia Seeds,6,8.5,Houston,TX
A2818,3/4/2025,C387,Quinoa,5,6.25,Houston,TX
A2819,1/8/2025,C1089,Broccoli,8,1.8,Plano,TX
A2820,1/13/2025,C839,Green Tea,3,4,El Paso,TX
A2821,3/31/2025,C012,Almonds,2,5.75,El Paso,TX
A2822,1/10/2025,C458,Almonds,8,5.75,El Paso,TX
A2823,1/18/2025,C548,Soya Chunks,7,2.9,Corpus Christi,TX
A2824,2/13/2025,C1050,Chia Seeds,9,8.5,Austin,TX
A2825,1/26/2025,C177,Soya Chunks,3,2.9,Arlington,TX
A2826,2/12/2025,C147,Protein Bar,5,2.5,Houston,TX
A2827,1/19/2025,C1000,Almonds,4,5.75,San Antonio,TX
A2828,3/18/2025,C838,Chana Dal,5,4.4,Plano,TX
A2829,2/18/2025,C001,Chia Seeds,7,8.5,Austin,TX
A2830,1/11/2025,C1373,Oats,6,3,Austin,TX
A2831,2/3/2025,C960,Chia Seeds,3,8.5,Austin,TX
A2832,1/15/2025,C730,Quinoa,2,6.25,Corpus Christi,TX
A2833,2/24/2025,C948,Protein Bar,4,2.5,Houston,TX
A2834,1/14/2025,C530,Broccoli,8,1.8,Fort Worth,TX
A2835,1/2/2025,C049,Cashews,1,7,San Antonio,TX
A2836,1/27/2025,C519,Soya Chunks,9,2.9,Frisco,TX
A2837,3/21/2025,C637,Protein Bar,2,2.5,Dallas,TX
A2838,3/29/2025,C1418,Oats,3,3,San Antonio,TX
A2839,1/29/2025,C010,Soya Chunks,5,2.9,Frisco,TX
A2840,1/28/2025,C936,Oats,9,3,Austin,TX
A2841,1/18/2025,C508,Almonds,6,5.75,El Paso,TX
A2842,1/10/2025,C179,Quinoa,5,6.25,Plano,TX
A2843,2/22/2025,C907,Protein Bar,7,2.5,Arlington,TX
A2844,2/12/2025,C859,Almonds,1,5.75,El Paso,TX
A2845,2/7/2025,C377,Broccoli,4,1.8,Plano,TX
A2846,1/4/2025,C1135,Broccoli,5,1.8,Fort Worth,TX
A2847,3/9/2025,C574,Broccoli,10,1.8,Frisco,TX
A2848,3/12/2025,C385,Chana Dal,7,4.4,Frisco,TX
A2849,3/27/2025,C983,Cashews,9,7,El Paso,TX
A2850,2/23/2025,C827,Green Tea,3,4,Frisco,TX
A2851,2/17/2025,C116,Cashews,3,7,Fort Worth,TX
A2852,3/9/2025,C811,Cashews,7,7,Corpus Christi,TX
A2853,4/1/2025,C898,Chana Dal,3,4.4,San Antonio,TX
A2854,1/7/2025,C821,Oats,4,3,El Paso,TX
A2855,2/15/2025,C1340,Almonds,4,5.75,Frisco,TX
A2856,1/27/2025,C929,Broccoli,5,1.8,San Antonio,TX
A2857,3/16/2025,C1250,Soya Chunks,8,2.9,Houston,TX
A2858,1/21/2025,C1103,Chia Seeds,10,8.5,Dallas,TX
A2859,2/19/2025,C166,Chana Dal,6,4.4,Austin,TX
A2860,3/8/2025,C097,Chia Seeds,10,8.5,Corpus Christi,TX
A2861,3/17/2025,C207,Soya Chunks,6,2.9,Frisco,TX
A2862,1/12/2025,C413,Oats,10,3,Austin,TX
A2863,3/9/2025,C023,Almonds,8,5.75,Arlington,TX
A2864,1/14/2025,C526,Green Tea,3,4,Dallas,TX
A2865,3/16/2025,C191,Quinoa,3,6.25,Houston,TX
A2866,1/26/2025,C676,Protein Bar,8,2.5,San Antonio,TX
A2867,1/26/2025,C072,Quinoa,1,6.25,Fort Worth,TX
A2868,1/1/2025,C590,Chia Seeds,6,8.5,Houston,TX
A2869,1/16/2025,C155,Almonds,4,5.75,Fort Worth,TX
A2870,3/12/2025,C449,Chia Seeds,7,8.5,Plano,TX
A2871,1/18/2025,C918,Quinoa,8,6.25,El Paso,TX
A2872,2/7/2025,C831,Chana Dal,8,4.4,Fort Worth,TX
A2873,1/14/2025,C1177,Broccoli,9,1.8,Corpus Christi,TX
A2874,2/22/2025,C223,Quinoa,2,6.25,Dallas,TX
A2875,3/16/2025,C189,Chana Dal,5,4.4,Dallas,TX
A2876,3/4/2025,C075,Chia Seeds,5,8.5,Arlington,TX
A2877,2/3/2025,C087,Broccoli,1,1.8,Plano,TX
A2878,3/21/2025,C910,Green Tea,9,4,Austin,TX
A2879,1/26/2025,C167,Almonds,2,5.75,Fort Worth,TX
A2880,2/24/2025,C214,Chia Seeds,6,8.5,Fort Worth,TX
A2881,1/28/2025,C1209,Oats,6,3,Plano,TX
A2882,3/13/2025,C1469,Quinoa,7,6.25,Plano,TX
A2883,2/9/2025,C453,Almonds,4,5.75,Dallas,TX
A2884,3/7/2025,C213,Chia Seeds,3,8.5,Arlington,TX
A2885,1/18/2025,C523,Chana Dal,9,4.4,Arlington,TX
A2886,3/9/2025,C876,Protein Bar,9,2.5,Arlington,TX
A2887,2/18/2025,C829,Soya Chunks,7,2.9,Austin,TX
A2888,1/17/2025,C354,Oats,7,3,El Paso,TX
A2889,1/30/2025,C636,Oats,4,3,Arlington,TX
A2890,2/6/2025,C1281,Green Tea,3,4,Houston,TX
A2891,3/23/2025,C1438,Cashews,4,7,Frisco,TX
A2892,1/14/2025,C1080,Almonds,1,5.75,El Paso,TX
A2893,3/17/2025,C783,Oats,4,3,Frisco,TX
A2894,3/8/2025,C1462,Quinoa,8,6.25,Arlington,TX
A2895,1/27/2025,C032,Soya Chunks,3,2.9,Fort Worth,TX
A2896,1/11/2025,C095,Almonds,1,5.75,Dallas,TX
A2897,4/1/2025,C1428,Oats,7,3,Arlington,TX
A2898,2/9/2025,C1271,Quinoa,2,6.25,Corpus Christi,TX
A2899,3/22/2025,C1112,Almonds,8,5.75,San Antonio,TX
A2900,2/24/2025,C1345,Soya Chunks,8,2.9,Austin,TX
A2901,2/9/2025,C931,Oats,7,3,Arlington,TX
A2902,2/14/2025,C1154,Almonds,6,5.75,San Antonio,TX
A2903,3/10/2025,C359,Broccoli,8,1.8,Arlington,TX
A2904,1/30/2025,C1017,Chana Dal,8,4.4,Austin,TX
A2905,3/10/2025,C1185,Protein Bar,3,2.5,Arlington,TX
A2906,1/14/2025,C1066,Soya Chunks,10,2.9,Frisco,TX
A2907,1/1/2025,C215,Cashews,9,7,Austin,TX
A2908,3/2/2025,C927,Almonds,4,5.75,Houston,TX
A2909,2/1/2025,C1258,Oats,2,3,Plano,TX
A2910,3/31/2025,C1277,Broccoli,6,1.8,Corpus Christi,TX
A2911,1/26/2025,C538,Almonds,7,5.75,Arlington,TX
A2912,1/1/2025,C1294,Quinoa,10,6.25,Plano,TX
A2913,1/30/2025,C279,Protein Bar,4,2.5,Dallas,TX
A2914,3/18/2025,C393,Broccoli,4,1.8,San Antonio,TX
A2915,2/16/2025,C1343,Green Tea,4,4,Houston,TX
A2916,3/26/2025,C1109,Oats,4,3,Plano,TX
A2917,3/7/2025,C916,Oats,6,3,Plano,TX
A2918,3/1/2025,C136,Oats,3,3,Corpus Christi,TX
A2919,1/18/2025,C602,Cashews,7,7,El Paso,TX
A2920,2/1/2025,C1405,Quinoa,9,6.25,Plano,TX
A2921,1/28/2025,C843,Quinoa,3,6.25,Austin,TX
A2922,1/15/2025,C333,Quinoa,9,6.25,Arlington,TX
A2923,2/20/2025,C761,Soya Chunks,9,2.9,El Paso,TX
A2924,1/6/2025,C1487,Chia Seeds,5,8.5,Dallas,TX
A2925,2/12/2025,C1431,Soya Chunks,1,2.9,Fort Worth,TX
A2926,2/8/2025,C1078,Cashews,3,7,Arlington,TX
A2927,2/19/2025,C004,Chana Dal,4,4.4,Fort Worth,TX
